Market,Window,Horizon,Model,Period,MAE,R2,RMSE,N_samples
SP500,90,10,Bi-RNN,2015_China_Crash,0.008590021170675755,0.391742467880249,0.011575083952766909,180
SP500,90,10,Bi-GRU,2015_China_Crash,0.009930887259542942,0.19948577880859375,0.013278986386453565,180
SP500,90,10,Bi-LSTM,2015_China_Crash,0.009370699524879456,0.26637518405914307,0.012712103601348059,180
SP500,90,10,PatchTST,2015_China_Crash,0.016032099723815918,-0.6846784353256226,0.01926366521958398,180
SP500,90,10,Mamba,2015_China_Crash,0.00999483373016119,0.22147679328918457,0.01309532233334601,180
SP500,90,10,SNN,2015_China_Crash,0.01304154098033905,-0.29048752784729004,0.01685999008761191,180
SP500,90,10,Ensemble,2015_China_Crash,0.008969477377831936,0.3593279719352722,0.011879503829687185,180
SP500,120,1,ARIMA,2015_China_Crash,0.003246300499127378,0.9157151061644667,0.004314287787714503,189
SP500,120,1,Bi-RNN,2015_China_Crash,0.004240504000335932,0.8473518490791321,0.005806040042841468,189
SP500,120,1,Bi-GRU,2015_China_Crash,0.003861108096316457,0.8669744729995728,0.005420031095383724,189
SP500,120,1,Bi-LSTM,2015_China_Crash,0.004654170945286751,0.8225905895233154,0.006259253627593943,189
SP500,120,1,PatchTST,2015_China_Crash,0.02699112519621849,-2.948559045791626,0.02952932784691178,189
SP500,120,1,Mamba,2015_China_Crash,0.003491418669000268,0.9002188444137573,0.004694166145099492,189
SP500,120,1,SNN,2015_China_Crash,0.017026113346219063,-0.6857986450195312,0.019294658070942678,189
SP500,120,1,Ensemble,2015_China_Crash,0.007923022843897343,0.6329059600830078,0.009003738972083331,189
SP500,120,5,ARIMA,2015_China_Crash,0.006610037132054119,0.6221664904590523,0.009134493597879136,189
SP500,120,5,Bi-RNN,2015_China_Crash,0.006728016305714846,0.6135047078132629,0.009216630295324081,185
SP500,120,5,Bi-GRU,2015_China_Crash,0.007557599805295467,0.5055700540542603,0.010424433484939453,185
SP500,120,5,Bi-LSTM,2015_China_Crash,0.0072075678035616875,0.5774533748626709,0.009636900815415189,185
SP500,120,5,PatchTST,2015_China_Crash,0.013189813122153282,-0.23007726669311523,0.01644244002306046,185
SP500,120,5,Mamba,2015_China_Crash,0.007049093954265118,0.5529000759124756,0.009912937668783315,185
SP500,120,5,SNN,2015_China_Crash,0.014653242193162441,-0.3505551815032959,0.017228847824315118,185
SP500,120,5,Ensemble,2015_China_Crash,0.0074569908902049065,0.5857943892478943,0.00954131055178901,185
SP500,120,10,ARIMA,2015_China_Crash,0.009055271886918294,0.3514801578840836,0.011967291610901699,189
SP500,120,10,Bi-RNN,2015_China_Crash,0.008830218575894833,0.40258580446243286,0.01147144608825229,180
SP500,120,10,Bi-GRU,2015_China_Crash,0.010118627920746803,0.18299031257629395,0.013415103086474426,180
SP500,120,10,Bi-LSTM,2015_China_Crash,0.009274265728890896,0.26419496536254883,0.012730978763542606,180
SP500,120,10,PatchTST,2015_China_Crash,0.021267788484692574,-2.3464717864990234,0.027150259282715312,180
SP500,120,10,Mamba,2015_China_Crash,0.0109840864315629,0.06267553567886353,0.014368961523017565,180
SP500,120,10,SNN,2015_China_Crash,0.013598174788057804,-0.18360793590545654,0.016146721782613997,180
SP500,120,10,Ensemble,2015_China_Crash,0.009690786711871624,0.23942643404006958,0.012943479186023463,180
SP500,252,1,ARIMA,2015_China_Crash,0.003181849483534652,0.9173853612284528,0.0042713262402877365,189
SP500,252,1,Bi-RNN,2015_China_Crash,0.004486620891839266,0.8274030685424805,0.006173775222794384,189
SP500,252,1,Bi-GRU,2015_China_Crash,0.003647471545264125,0.8837819695472717,0.005066067337224001,189
SP500,252,1,Bi-LSTM,2015_China_Crash,0.0044107502326369286,0.8363212943077087,0.006012157132065516,189
SP500,252,1,PatchTST,2015_China_Crash,0.012777270749211311,-0.1279146671295166,0.015782374904630088,189
SP500,252,1,Mamba,2015_China_Crash,0.003716187085956335,0.8906731605529785,0.004913575709760289,189
SP500,252,1,SNN,2015_China_Crash,0.01911187544465065,-0.9929212331771851,0.020978735385225315,189
SP500,252,1,Ensemble,2015_China_Crash,0.005845414474606514,0.7841142416000366,0.006904722971410591,189
SP500,252,5,ARIMA,2015_China_Crash,0.006682707964326119,0.6181890467515858,0.009182447017599035,189
SP500,252,5,Bi-RNN,2015_China_Crash,0.007702148985117674,0.44497281312942505,0.011044782856172575,185
SP500,252,5,Bi-GRU,2015_China_Crash,0.006793000735342503,0.6154695749282837,0.009193171897473462,185
SP500,252,5,Bi-LSTM,2015_China_Crash,0.006932973396033049,0.5571886301040649,0.009865280266882364,185
SP500,252,5,PatchTST,2015_China_Crash,0.011923732236027718,0.08597689867019653,0.014173550170005208,185
SP500,252,5,Mamba,2015_China_Crash,0.00756214652210474,0.5281028747558594,0.01018412544620107,185
SP500,252,5,SNN,2015_China_Crash,0.014699041843414307,-0.2915639877319336,0.016848374756137086,185
SP500,252,5,Ensemble,2015_China_Crash,0.007136253640055656,0.6119619011878967,0.009235007062984817,185
SP500,252,10,ARIMA,2015_China_Crash,0.009143125655305664,0.3449970560725667,0.012026959972493458,189
SP500,252,10,Bi-RNN,2015_China_Crash,0.00867390725761652,0.36252880096435547,0.011849790793212666,180
SP500,252,10,Bi-GRU,2015_China_Crash,0.009754319675266743,0.22939449548721313,0.013028561141668553,180
SP500,252,10,Bi-LSTM,2015_China_Crash,0.009687100537121296,0.19940882921218872,0.013279624709789812,180
SP500,252,10,PatchTST,2015_China_Crash,0.014221915043890476,-0.3042612075805664,0.01694972635956594,180
SP500,252,10,Mamba,2015_China_Crash,0.010643983259797096,0.0930214524269104,0.014134449994448125,180
SP500,252,10,SNN,2015_China_Crash,0.01135923620313406,0.19737845659255981,0.013296453323931489,180
SP500,252,10,Ensemble,2015_China_Crash,0.009059623815119267,0.36527740955352783,0.011824216458519195,180
SP500,30,1,ARIMA,2018_Trade_War,0.004105518119560978,0.8985566803414082,0.005895511070871889,251
SP500,30,1,Bi-RNN,2018_Trade_War,0.007474122103303671,0.7725387811660767,0.008828022984478611,251
SP500,30,1,Bi-GRU,2018_Trade_War,0.005650453735142946,0.7979292869567871,0.008320730968650552,251
SP500,30,1,Bi-LSTM,2018_Trade_War,0.010493474081158638,0.5729774832725525,0.012095814945838073,251
SP500,30,1,PatchTST,2018_Trade_War,0.019598903134465218,-0.9634816646575928,0.025937205899679638,251
SP500,30,1,Mamba,2018_Trade_War,0.004697662778198719,0.8910294771194458,0.0061103234471044186,251
SP500,30,1,SNN,2018_Trade_War,0.01012390200048685,0.5800108313560486,0.01199578851272988,251
SP500,30,1,Ensemble,2018_Trade_War,0.0068455892615020275,0.7634478807449341,0.009002707772308329,251
SP500,30,5,ARIMA,2018_Trade_War,0.009031191720625387,0.5807905250277288,0.011984647860480318,251
SP500,30,5,Bi-RNN,2018_Trade_War,0.010743374936282635,0.5189195871353149,0.01293140174379767,247
SP500,30,5,Bi-GRU,2018_Trade_War,0.009376603178679943,0.5489553809165955,0.01252121659132955,247
SP500,30,5,Bi-LSTM,2018_Trade_War,0.011732574552297592,0.43715912103652954,0.013987161173826989,247
SP500,30,5,PatchTST,2018_Trade_War,0.016819460317492485,-0.4942052364349365,0.022789872430301,247
SP500,30,5,Mamba,2018_Trade_War,0.009450347162783146,0.5060933828353882,0.013102652177615963,247
SP500,30,5,SNN,2018_Trade_War,0.014315390959382057,0.07335680723190308,0.017947049162872493,247
SP500,30,5,Ensemble,2018_Trade_War,0.010374517180025578,0.4803541302680969,0.013439729058288491,247
SP500,30,10,ARIMA,2018_Trade_War,0.012022946035464856,0.22922779002676563,0.01625072558785354,251
SP500,30,10,Bi-RNN,2018_Trade_War,0.013827584683895111,0.2206318974494934,0.01662157059152468,242
SP500,30,10,Bi-GRU,2018_Trade_War,0.014240752905607224,-0.12610840797424316,0.019979787109443595,242
SP500,30,10,Bi-LSTM,2018_Trade_War,0.013806374743580818,0.006012856960296631,0.018771161273840486,242
SP500,30,10,PatchTST,2018_Trade_War,0.025411909446120262,-1.6935491561889648,0.03090033728652391,242
SP500,30,10,Mamba,2018_Trade_War,0.012316219508647919,0.2536284923553467,0.016265906714991816,242
SP500,30,10,SNN,2018_Trade_War,0.0229033250361681,-1.3186402320861816,0.028669322721079662,242
SP500,30,10,Ensemble,2018_Trade_War,0.013297992758452892,0.09785813093185425,0.01788290937991375,242
SP500,60,1,ARIMA,2018_Trade_War,0.003918013328120213,0.9105105634730415,0.005537268969838121,251
SP500,60,1,Bi-RNN,2018_Trade_War,0.007616561371833086,0.7603076696395874,0.00906226639366889,251
SP500,60,1,Bi-GRU,2018_Trade_War,0.005390993319451809,0.8226202726364136,0.007795819201386912,251
SP500,60,1,Bi-LSTM,2018_Trade_War,0.008004823699593544,0.7382317185401917,0.009470399115732317,251
SP500,60,1,PatchTST,2018_Trade_War,0.016554372385144234,-0.334583044052124,0.02138368490334598,251
SP500,60,1,Mamba,2018_Trade_War,0.004186586476862431,0.8982473611831665,0.005904493061109111,251
SP500,60,1,SNN,2018_Trade_War,0.010571385733783245,0.4573119282722473,0.013635934588177218,251
SP500,60,1,Ensemble,2018_Trade_War,0.006988505367189646,0.7491058111190796,0.009271606989921253,251
SP500,60,5,ARIMA,2018_Trade_War,0.008978613547338145,0.5771240646248662,0.012036943405284167,251
SP500,60,5,Bi-RNN,2018_Trade_War,0.011154712177813053,0.5026814937591553,0.013147830470266407,247
SP500,60,5,Bi-GRU,2018_Trade_War,0.01115141436457634,0.2856748700141907,0.015757405785279784,247
SP500,60,5,Bi-LSTM,2018_Trade_War,0.012025647796690464,0.4174884557723999,0.014229480431533324,247
SP500,60,5,PatchTST,2018_Trade_War,0.015580660663545132,-0.10081517696380615,0.019561131536941872,247
SP500,60,5,Mamba,2018_Trade_War,0.00924584362655878,0.5361771583557129,0.012697342907408241,247
SP500,60,5,SNN,2018_Trade_War,0.021899402141571045,-0.6944164037704468,0.02426871785417607,247
SP500,60,5,Ensemble,2018_Trade_War,0.01083031203597784,0.4809756278991699,0.013431689915220606,247
SP500,60,10,ARIMA,2018_Trade_War,0.011982994179109049,0.24208032688237424,0.01611466653273718,251
SP500,60,10,Bi-RNN,2018_Trade_War,0.014248267747461796,0.21106445789337158,0.016723282142081217,242
SP500,60,10,Bi-GRU,2018_Trade_War,0.014562055468559265,-0.17835235595703125,0.020437996672771148,242
SP500,60,10,Bi-LSTM,2018_Trade_War,0.015682963654398918,-0.28096091747283936,0.021309275885012458,242
SP500,60,10,PatchTST,2018_Trade_War,0.017823774367570877,-0.7301552295684814,0.024765282592452125,242
SP500,60,10,Mamba,2018_Trade_War,0.01333281397819519,0.03773552179336548,0.01846919551398147,242
SP500,60,10,SNN,2018_Trade_War,0.015562275424599648,-0.055140137672424316,0.019339971892121697,242
SP500,60,10,Ensemble,2018_Trade_War,0.013162386603653431,0.11309176683425903,0.01773128081838567,242
SP500,90,1,ARIMA,2018_Trade_War,0.003947061915483635,0.909352467681373,0.005572983096701865,251
SP500,90,1,Bi-RNN,2018_Trade_War,0.00731714116409421,0.7416999340057373,0.009407451834249007,251
SP500,90,1,Bi-GRU,2018_Trade_War,0.005796204321086407,0.7855772972106934,0.008571269507998113,251
SP500,90,1,Bi-LSTM,2018_Trade_War,0.006804854143410921,0.7924456000328064,0.00843287688511448,251
SP500,90,1,PatchTST,2018_Trade_War,0.021345525979995728,-1.0822796821594238,0.02671033155854942,251
SP500,90,1,Mamba,2018_Trade_War,0.0043860808946192265,0.8976147770881653,0.0059228184314628245,251
SP500,90,1,SNN,2018_Trade_War,0.014700756408274174,0.14854902029037476,0.017080067494990518,251
SP500,90,1,Ensemble,2018_Trade_War,0.007101106457412243,0.7268162965774536,0.009674691983659375,251
SP500,90,5,ARIMA,2018_Trade_War,0.008965717717962424,0.580494880940207,0.011988873153574947,251
SP500,90,5,Bi-RNN,2018_Trade_War,0.01200379803776741,0.4332045316696167,0.014036213190134837,247
SP500,90,5,Bi-GRU,2018_Trade_War,0.01032324694097042,0.37222224473953247,0.014772014600175803,247
SP500,90,5,Bi-LSTM,2018_Trade_War,0.012145102955400944,0.35718172788619995,0.014947923726198282,247
SP500,90,5,PatchTST,2018_Trade_War,0.022056514397263527,-1.0751333236694336,0.026857139795506055,247
SP500,90,5,Mamba,2018_Trade_War,0.009525515139102936,0.48335355520248413,0.01340088544245314,247
SP500,90,5,SNN,2018_Trade_War,0.014844916760921478,0.12930989265441895,0.01739676784630477,247
SP500,90,5,Ensemble,2018_Trade_War,0.010462133213877678,0.42915433645248413,0.014086273664730625,247
SP500,90,10,ARIMA,2018_Trade_War,0.011927885234787907,0.23103895964009136,0.016231621285220686,251
SP500,90,10,Bi-RNN,2018_Trade_War,0.013467885553836823,0.28137344121932983,0.01596071615272193,242
SP500,90,10,Bi-GRU,2018_Trade_War,0.014316999353468418,-0.13789987564086914,0.020084118456449987,242
SP500,90,10,Bi-LSTM,2018_Trade_War,0.04487672075629234,-5.814411163330078,0.049149026190488825,242
SP500,90,10,PatchTST,2018_Trade_War,0.014885101467370987,-0.151641845703125,0.020205029406426586,242
SP500,90,10,Mamba,2018_Trade_War,0.01277000829577446,0.13532310724258423,0.01750764276382023,242
SP500,90,10,SNN,2018_Trade_War,0.01832614466547966,-0.2701449394226074,0.02121912178255815,242
SP500,90,10,Ensemble,2018_Trade_War,0.013385131023824215,-0.03746020793914795,0.01917725601900209,242
SP500,120,1,ARIMA,2018_Trade_War,0.003920502140252121,0.9102181954754847,0.005546306908720809,251
SP500,120,1,Bi-RNN,2018_Trade_War,0.007939337752759457,0.7442421913146973,0.009361041687332422,251
SP500,120,1,Bi-GRU,2018_Trade_War,0.005506843328475952,0.808138906955719,0.008107803641098898,251
SP500,120,1,Bi-LSTM,2018_Trade_War,0.0069928946904838085,0.7910242676734924,0.008461701507534723,251
SP500,120,1,PatchTST,2018_Trade_War,0.01285414956510067,0.1537650227546692,0.017027670299263064,251
SP500,120,1,Mamba,2018_Trade_War,0.006342900916934013,0.7999809980392456,0.008278380436767254,251
SP500,120,1,SNN,2018_Trade_War,0.012320189736783504,0.3337080478668213,0.01510921987561929,251
SP500,120,1,Ensemble,2018_Trade_War,0.006797056645154953,0.7833889126777649,0.00861489688916123,251
SP500,120,5,ARIMA,2018_Trade_War,0.008874297410718247,0.5896253143213334,0.011857687875388623,251
SP500,120,5,Bi-RNN,2018_Trade_War,0.011314264498651028,0.4332277178764343,0.014035925491607721,247
SP500,120,5,Bi-GRU,2018_Trade_War,0.01034519262611866,0.36890554428100586,0.014810985478075876,247
SP500,120,5,Bi-LSTM,2018_Trade_War,0.013717896305024624,-0.0009616613388061523,0.018652861710292092,247
SP500,120,5,PatchTST,2018_Trade_War,0.015023711137473583,-0.1183617115020752,0.019716414028199368,247
SP500,120,5,Mamba,2018_Trade_War,0.009945320896804333,0.43793827295303345,0.01397747659659275,247
SP500,120,5,SNN,2018_Trade_War,0.015239105559885502,0.015130698680877686,0.01850231521708782,247
SP500,120,5,Ensemble,2018_Trade_War,0.010298979468643665,0.41541075706481934,0.014254834120407825,247
SP500,120,10,ARIMA,2018_Trade_War,0.011915739566025244,0.2686600938533913,0.01582957914963284,251
SP500,120,10,Bi-RNN,2018_Trade_War,0.012637042440474033,0.3244381546974182,0.015475094203486993,242
SP500,120,10,Bi-GRU,2018_Trade_War,0.01281888596713543,0.045715272426605225,0.018392456748250394,242
SP500,120,10,Bi-LSTM,2018_Trade_War,0.014308161102235317,-0.1316547393798828,0.02002892840621691,242
SP500,120,10,PatchTST,2018_Trade_War,0.01829754188656807,-0.6538141965866089,0.024212749905049243,242
SP500,120,10,Mamba,2018_Trade_War,0.012820901349186897,0.13177162408828735,0.017543560888355708,242
SP500,120,10,SNN,2018_Trade_War,0.019767962396144867,-0.5634329319000244,0.02354183789730921,242
SP500,120,10,Ensemble,2018_Trade_War,0.013033485040068626,0.15550082921981812,0.017302161542584404,242
SP500,252,1,ARIMA,2018_Trade_War,0.0038350808427042083,0.9134985564690792,0.005444041289392075,251
SP500,252,1,Bi-RNN,2018_Trade_War,0.006327816750854254,0.7767901420593262,0.008745133785597334,251
SP500,252,1,Bi-GRU,2018_Trade_War,0.0051675839349627495,0.8300169706344604,0.007631546670638779,251
SP500,252,1,Bi-LSTM,2018_Trade_War,0.008552882820367813,0.7191950082778931,0.0098087168442605,251
SP500,252,1,PatchTST,2018_Trade_War,0.013480233028531075,0.009329259395599365,0.018423596916064277,251
SP500,252,1,Mamba,2018_Trade_War,0.004662374034523964,0.8849777579307556,0.006277701846791451,251
SP500,252,1,SNN,2018_Trade_War,0.012012496590614319,0.40700894594192505,0.014253903593713613,251
SP500,252,1,Ensemble,2018_Trade_War,0.006274163257330656,0.7960980534553528,0.008358347740653593,251
SP500,252,5,ARIMA,2018_Trade_War,0.008742605645527632,0.5972992064575544,0.011746296945471961,251
SP500,252,5,Bi-RNN,2018_Trade_War,0.012743737548589706,0.1775415539741516,0.016908058569410175,247
SP500,252,5,Bi-GRU,2018_Trade_War,0.010147673077881336,0.4197344183921814,0.014202022116699381,247
SP500,252,5,Bi-LSTM,2018_Trade_War,0.01196106057614088,0.27045005559921265,0.01592444448302888,247
SP500,252,5,PatchTST,2018_Trade_War,0.012807946652173996,0.10405170917510986,0.01764729833467305,247
SP500,252,5,Mamba,2018_Trade_War,0.009881386533379555,0.48813313245773315,0.013338754349037255,247
SP500,252,5,SNN,2018_Trade_War,0.012258321046829224,0.37208569049835205,0.014773621211310449,247
SP500,252,5,Ensemble,2018_Trade_War,0.010329866781830788,0.4330935478210449,0.014037587322833849,247
SP500,252,10,ARIMA,2018_Trade_War,0.011792716966491595,0.2791234714691676,0.0157159332479812,251
SP500,252,10,Bi-RNN,2018_Trade_War,0.012807860039174557,0.28970038890838623,0.015867976916266794,242
SP500,252,10,Bi-GRU,2018_Trade_War,0.015298486687242985,-0.25858819484710693,0.02112236697760108,242
SP500,252,10,Bi-LSTM,2018_Trade_War,0.016922907903790474,-0.45813512802124023,0.02273524495308695,242
SP500,252,10,PatchTST,2018_Trade_War,0.02459590509533882,-1.9938814640045166,0.03257752179541051,242
SP500,252,10,Mamba,2018_Trade_War,0.012717370875179768,0.1763608455657959,0.017087134929962108,242
SP500,252,10,SNN,2018_Trade_War,0.019209671765565872,-0.47010481357574463,0.022828369821930206,242
SP500,252,10,Ensemble,2018_Trade_War,0.01276469323784113,0.12054234743118286,0.017656646792365005,242
SP500,30,1,ARIMA,2020_COVID_Crash,0.012485113959877926,0.8810524382433983,0.017203601950566107,104
SP500,30,1,Bi-RNN,2020_COVID_Crash,0.019016114994883537,0.6662408709526062,0.028817626983568375,104
SP500,30,1,Bi-GRU,2020_COVID_Crash,0.018103597685694695,0.6733648777008057,0.028508416662611984,104
SP500,30,1,Bi-LSTM,2020_COVID_Crash,0.017400003969669342,0.7059460878372192,0.027049243363413113,104
SP500,30,1,PatchTST,2020_COVID_Crash,0.04630005359649658,-0.3533738851547241,0.05802972649375476,104
SP500,30,1,Mamba,2020_COVID_Crash,0.02184167131781578,0.641676664352417,0.0298592718204076,104
SP500,30,1,SNN,2020_COVID_Crash,0.040013764053583145,0.08193051815032959,0.04779466340739979,104
SP500,30,1,Ensemble,2020_COVID_Crash,0.017346464097499847,0.7228087782859802,0.02626221565571986,104
SP500,30,5,ARIMA,2020_COVID_Crash,0.023651897253411675,0.5921190816102034,0.03185725176203489,104
SP500,30,5,Bi-RNN,2020_COVID_Crash,0.024807903915643692,0.5019112825393677,0.03450551553955316,100
SP500,30,5,Bi-GRU,2020_COVID_Crash,0.026136789470911026,0.3833116292953491,0.03839441385318165,100
SP500,30,5,Bi-LSTM,2020_COVID_Crash,0.026404909789562225,0.3324087858200073,0.03994757970653732,100
SP500,30,5,PatchTST,2020_COVID_Crash,0.050229448825120926,-0.6768980026245117,0.06331235848017482,100
SP500,30,5,Mamba,2020_COVID_Crash,0.02892518788576126,0.38736629486083984,0.03826798585103956,100
SP500,30,5,SNN,2020_COVID_Crash,0.03946978598833084,-0.050576210021972656,0.050112832245126165,100
SP500,30,5,Ensemble,2020_COVID_Crash,0.02545323595404625,0.3876662254333496,0.03825861805585186,100
SP500,30,10,ARIMA,2020_COVID_Crash,0.03258586464053989,0.19644694839087717,0.04471455271398065,104
SP500,30,10,Bi-RNN,2020_COVID_Crash,0.03698236495256424,-0.13556158542633057,0.04945891158130936,95
SP500,30,10,Bi-GRU,2020_COVID_Crash,0.035703107714653015,-0.2803298234939575,0.05251702578602201,95
SP500,30,10,Bi-LSTM,2020_COVID_Crash,0.03439363092184067,-0.3302980661392212,0.0535320249892219,95
SP500,30,10,PatchTST,2020_COVID_Crash,0.042644474655389786,-0.8587193489074707,0.06327703367715769,95
SP500,30,10,Mamba,2020_COVID_Crash,0.04493674635887146,-0.483789324760437,0.05653603120847779,95
SP500,30,10,SNN,2020_COVID_Crash,0.04520956426858902,-0.6505124568939209,0.05962777493100565,95
SP500,30,10,Ensemble,2020_COVID_Crash,0.036640699952840805,-0.31779515743255615,0.05327987001749093,95
SP500,60,1,ARIMA,2020_COVID_Crash,0.011814303065823947,0.8886749016597211,0.016643250779657472,104
SP500,60,1,Bi-RNN,2020_COVID_Crash,0.01500331237912178,0.8117378354072571,0.021643284599163943,104
SP500,60,1,Bi-GRU,2020_COVID_Crash,0.016188934445381165,0.7626955509185791,0.02429934371238423,104
SP500,60,1,Bi-LSTM,2020_COVID_Crash,0.01938142627477646,0.6282103061676025,0.030415172420447577,104
SP500,60,1,PatchTST,2020_COVID_Crash,0.046477556228637695,-0.4246690273284912,0.059538600250725236,104
SP500,60,1,Mamba,2020_COVID_Crash,0.021235452964901924,0.6239327192306519,0.030589641364137714,104
SP500,60,1,SNN,2020_COVID_Crash,0.036420006304979324,-0.06506752967834473,0.05147901155438656,104
SP500,60,1,Ensemble,2020_COVID_Crash,0.018619459122419357,0.6890108585357666,0.027817252694324977,104
SP500,60,5,ARIMA,2020_COVID_Crash,0.023231603016743135,0.6012639190453719,0.03149810173954531,104
SP500,60,5,Bi-RNN,2020_COVID_Crash,0.026037249714136124,0.5260522365570068,0.03365893976513021,100
SP500,60,5,Bi-GRU,2020_COVID_Crash,0.027994154021143913,0.24139124155044556,0.04258377022460397,100
SP500,60,5,Bi-LSTM,2020_COVID_Crash,0.02570841833949089,0.39597129821777344,0.03799828199138857,100
SP500,60,5,PatchTST,2020_COVID_Crash,0.06941556185483932,-1.4192328453063965,0.07604558268625272,100
SP500,60,5,Mamba,2020_COVID_Crash,0.0267208069562912,0.4676254987716675,0.03567334212633394,100
SP500,60,5,SNN,2020_COVID_Crash,0.04163665324449539,-0.3921560049057007,0.05768715521858191,100
SP500,60,5,Ensemble,2020_COVID_Crash,0.026008017361164093,0.39339691400527954,0.038079169478979664,100
SP500,60,10,ARIMA,2020_COVID_Crash,0.03136727539045618,0.2541696260511177,0.0430786065088693,104
SP500,60,10,Bi-RNN,2020_COVID_Crash,0.03475223854184151,-0.11961638927459717,0.04911044045080533,95
SP500,60,10,Bi-GRU,2020_COVID_Crash,0.036389291286468506,-0.4124544858932495,0.05516027764441479,95
SP500,60,10,Bi-LSTM,2020_COVID_Crash,0.037006691098213196,-0.355110764503479,0.054028958878361275,95
SP500,60,10,PatchTST,2020_COVID_Crash,0.051102206110954285,-1.0810010433197021,0.06695381725603282,95
SP500,60,10,Mamba,2020_COVID_Crash,0.056924909353256226,-1.8002264499664307,0.0776668646003506,95
SP500,60,10,SNN,2020_COVID_Crash,0.058622244745492935,-1.3379335403442383,0.07096681200885309,95
SP500,60,10,Ensemble,2020_COVID_Crash,0.03425199165940285,-0.23140597343444824,0.05150386527128184,95
SP500,90,1,ARIMA,2020_COVID_Crash,0.011719187802995025,0.8886196761669866,0.01664737841025303,104
SP500,90,1,Bi-RNN,2020_COVID_Crash,0.01506510004401207,0.8136178851127625,0.021534945564529895,104
SP500,90,1,Bi-GRU,2020_COVID_Crash,0.015805872157216072,0.762884259223938,0.02428968337123769,104
SP500,90,1,Bi-LSTM,2020_COVID_Crash,0.01630614884197712,0.7403551936149597,0.02541741919755169,104
SP500,90,1,PatchTST,2020_COVID_Crash,0.03859812393784523,-0.06664443016052246,0.05151710679593255,104
SP500,90,1,Mamba,2020_COVID_Crash,0.017845673486590385,0.7022286057472229,0.02721968566536444,104
SP500,90,1,SNN,2020_COVID_Crash,0.04362809658050537,-0.32539641857147217,0.05742678864533945,104
SP500,90,1,Ensemble,2020_COVID_Crash,0.01863197237253189,0.7061160802841187,0.02704142540393557,104
SP500,90,5,ARIMA,2020_COVID_Crash,0.02328811695759638,0.5937479895699977,0.031793575770247856,104
SP500,90,5,Bi-RNN,2020_COVID_Crash,0.025710012763738632,0.5253732204437256,0.033683039828885,100
SP500,90,5,Bi-GRU,2020_COVID_Crash,0.027714885771274567,0.24949389696121216,0.04235574070840444,100
SP500,90,5,Bi-LSTM,2020_COVID_Crash,0.02624155580997467,0.3418251872062683,0.03966484869421431,100
SP500,90,5,PatchTST,2020_COVID_Crash,0.05595438554883003,-0.9685245752334595,0.06859707377859721,100
SP500,90,5,Mamba,2020_COVID_Crash,0.030895626172423363,0.2831714153289795,0.041394518706350504,100
SP500,90,5,SNN,2020_COVID_Crash,0.04648102819919586,-0.563112735748291,0.06112661185521119,100
SP500,90,5,Ensemble,2020_COVID_Crash,0.025356831029057503,0.3865532875061035,0.03829336990234658,100
SP500,90,10,ARIMA,2020_COVID_Crash,0.03214640119462388,0.23212471504106535,0.0437106191477819,104
SP500,90,10,Bi-RNN,2020_COVID_Crash,0.03364105150103569,-0.2762434482574463,0.0524331514336596,95
SP500,90,10,Bi-GRU,2020_COVID_Crash,0.03538159281015396,-0.2800421714782715,0.05251112677392229,95
SP500,90,10,Bi-LSTM,2020_COVID_Crash,0.03417511656880379,-0.30307328701019287,0.052981422713720354,95
SP500,90,10,PatchTST,2020_COVID_Crash,0.04914826527237892,-0.7581405639648438,0.061541204687517774,95
SP500,90,10,Mamba,2020_COVID_Crash,0.03786754980683327,-0.19524908065795898,0.05074209757995861,95
SP500,90,10,SNN,2020_COVID_Crash,0.05098501965403557,-1.0131409168243408,0.06585311171478549,95
SP500,90,10,Ensemble,2020_COVID_Crash,0.03320365026593208,-0.23342359066009521,0.0515460414339204,95
SP500,120,1,ARIMA,2020_COVID_Crash,0.011445597925917865,0.8917409535954769,0.016412461188217715,104
SP500,120,1,Bi-RNN,2020_COVID_Crash,0.016529439017176628,0.7359129190444946,0.025633932281754417,104
SP500,120,1,Bi-GRU,2020_COVID_Crash,0.018500743433833122,0.6527724266052246,0.0293933254292443,104
SP500,120,1,Bi-LSTM,2020_COVID_Crash,0.016903502866625786,0.7443580627441406,0.025220732424194717,104
SP500,120,1,PatchTST,2020_COVID_Crash,0.04325360059738159,-0.18330872058868408,0.05426136097245298,104
SP500,120,1,Mamba,2020_COVID_Crash,0.019865645095705986,0.7128410339355469,0.026730235666061267,104
SP500,120,1,SNN,2020_COVID_Crash,0.04171391576528549,-0.2190788984298706,0.055075385316387455,104
SP500,120,1,Ensemble,2020_COVID_Crash,0.018510498106479645,0.6969241499900818,0.027461060005500776,104
SP500,120,5,ARIMA,2020_COVID_Crash,0.02279183822567152,0.6215874761626932,0.030684875396672914,104
SP500,120,5,Bi-RNN,2020_COVID_Crash,0.02524636499583721,0.5177145004272461,0.033953713281830555,100
SP500,120,5,Bi-GRU,2020_COVID_Crash,0.026992160826921463,0.2996200919151306,0.04091683194987117,100
SP500,120,5,Bi-LSTM,2020_COVID_Crash,0.025674983859062195,0.3871690034866333,0.03827414714352346,100
SP500,120,5,PatchTST,2020_COVID_Crash,0.06531830132007599,-1.256643533706665,0.07344574615667807,100
SP500,120,5,Mamba,2020_COVID_Crash,0.0260180551558733,0.4902184009552002,0.03490818275031028,100
